Order ID,Order Date,Vendor ID,Vendor Name,Employee ID,Location,Item,Bill Amount,Status
O41592,01-10-2024,V5,Food Corner 5,E1776,Ahmedabad,Non-Veg,279,Canceled
O41874,01-10-2024,V1,Food Corner 1,E1782,Jaipur,Non-Veg,276,Completed
O41965,01-10-2024,V3,Food Corner 3,E1784,Delhi,Non-Veg,299,Completed
O42013,01-10-2024,V4,Food Corner 4,E1785,Chennai,Veg,171,Completed
O42107,01-10-2024,V1,Food Corner 1,E1787,Hyderabad,Veg,263,Completed
O42155,01-10-2024,V5,Food Corner 5,E1788,Kolkata,Veg,226,Canceled
O42251,01-10-2024,V3,Food Corner 3,E1790,Delhi,Non-Veg,259,Completed
O42350,01-10-2024,V4,Food Corner 4,E1792,Kolkata,Non-Veg,266,Completed
O42445,01-10-2024,V2,Food Corner 2,E1794,Bangalore,Non-Veg,269,Canceled
O42727,01-10-2024,V2,Food Corner 2,E1800,Delhi,Non-Veg,251,Completed
O42815,01-10-2024,V1,Food Corner 1,E1802,Mumbai,Non-Veg,186,Completed
O43054,01-10-2024,V4,Food Corner 4,E1807,Jaipur,Veg,132,Completed
O43102,01-10-2024,V1,Food Corner 1,E1808,Delhi,Non-Veg,187,Canceled
O43151,01-10-2024,V3,Food Corner 3,E1809,Ahmedabad,Veg,127,Completed
O43386,01-10-2024,V2,Food Corner 2,E1814,Hyderabad,Veg,179,Canceled
O43569,01-10-2024,V4,Food Corner 4,E1818,Kolkata,Veg,218,Canceled
O44137,01-10-2024,V1,Food Corner 1,E1830,Pune,Non-Veg,298,Canceled
O44235,01-10-2024,V2,Food Corner 2,E1832,Delhi,Non-Veg,283,Canceled
O44329,01-10-2024,V3,Food Corner 3,E1834,Mumbai,Non-Veg,223,Canceled
O44378,01-10-2024,V5,Food Corner 5,E1835,Jaipur,Non-Veg,116,Canceled
O44567,01-10-2024,V3,Food Corner 3,E1839,Hyderabad,Veg,109,Canceled
O44606,01-10-2024,V4,Food Corner 4,E1840,Kolkata,Non-Veg,194,Completed
O44936,01-10-2024,V3,Food Corner 3,E1847,Lucknow,Veg,262,Completed
O45032,01-10-2024,V2,Food Corner 2,E1849,Pune,Non-Veg,245,Canceled
O45081,01-10-2024,V3,Food Corner 3,E1850,Hyderabad,Non-Veg,223,Completed
O45130,01-10-2024,V2,Food Corner 2,E1851,Chennai,Non-Veg,182,Completed
O45223,01-10-2024,V5,Food Corner 5,E1853,Pune,Non-Veg,202,Completed
O45271,01-10-2024,V3,Food Corner 3,E1854,Lucknow,Non-Veg,279,Completed
O45318,01-10-2024,V4,Food Corner 4,E1855,Mumbai,Veg,267,Completed
O45369,01-10-2024,V4,Food Corner 4,E1856,Jaipur,Veg,160,Canceled
O45557,01-10-2024,V1,Food Corner 1,E1860,Kolkata,Veg,239,Canceled
O45605,01-10-2024,V3,Food Corner 3,E1861,Bangalore,Non-Veg,270,Canceled
O45652,01-10-2024,V1,Food Corner 1,E1862,Lucknow,Veg,286,Canceled
O45790,01-10-2024,V1,Food Corner 1,E1865,Bangalore,Veg,188,Completed
O46029,01-10-2024,V5,Food Corner 5,E1870,Kolkata,Veg,160,Canceled
O46127,01-10-2024,V2,Food Corner 2,E1872,Bangalore,Veg,285,Completed
O46221,01-10-2024,V5,Food Corner 5,E1874,Pune,Non-Veg,162,Completed
O46268,01-10-2024,V3,Food Corner 3,E1875,Kolkata,Veg,254,Canceled
O46364,01-10-2024,V5,Food Corner 5,E1877,Kolkata,Non-Veg,216,Canceled
O46461,01-10-2024,V1,Food Corner 1,E1879,Hyderabad,Non-Veg,285,Canceled
O46555,01-10-2024,V1,Food Corner 1,E1881,Chennai,Non-Veg,184,Canceled
O46649,01-10-2024,V3,Food Corner 3,E1883,Mumbai,Veg,168,Canceled
O46746,01-10-2024,V2,Food Corner 2,E1885,Chennai,Veg,234,Canceled
O46888,01-10-2024,V2,Food Corner 2,E1888,Lucknow,Veg,136,Canceled
O46980,01-10-2024,V1,Food Corner 1,E1890,Mumbai,Non-Veg,189,Canceled
O47030,01-10-2024,V3,Food Corner 3,E1891,Mumbai,Veg,294,Canceled
O47171,01-10-2024,V2,Food Corner 2,E1894,Delhi,Veg,162,Canceled
O47263,01-10-2024,V5,Food Corner 5,E1896,Jaipur,Veg,152,Canceled
O47731,01-10-2024,V4,Food Corner 4,E1906,Delhi,Veg,287,Canceled
O48018,01-10-2024,V5,Food Corner 5,E1912,Hyderabad,Non-Veg,252,Canceled
O48253,01-10-2024,V4,Food Corner 4,E1917,Chennai,Non-Veg,118,Completed
O48348,01-10-2024,V2,Food Corner 2,E1919,Chennai,Non-Veg,112,Completed
O48537,01-10-2024,V5,Food Corner 5,E1923,Jaipur,Non-Veg,193,Canceled
O48631,01-10-2024,V3,Food Corner 3,E1925,Ahmedabad,Veg,116,Completed
O48682,01-10-2024,V3,Food Corner 3,E1926,Lucknow,Non-Veg,139,Canceled
O48731,01-10-2024,V4,Food Corner 4,E1927,Jaipur,Non-Veg,210,Completed
O48780,01-10-2024,V1,Food Corner 1,E1928,Jaipur,Veg,266,Completed
O48876,01-10-2024,V2,Food Corner 2,E1930,Hyderabad,Non-Veg,287,Canceled
O48923,01-10-2024,V4,Food Corner 4,E1931,Jaipur,Non-Veg,299,Canceled
O48966,01-10-2024,V4,Food Corner 4,E1932,Delhi,Veg,220,Completed
O49106,01-10-2024,V1,Food Corner 1,E1935,Lucknow,Non-Veg,167,Canceled
O49155,01-10-2024,V2,Food Corner 2,E1936,Chennai,Non-Veg,150,Completed
O49201,01-10-2024,V1,Food Corner 1,E1937,Mumbai,Veg,290,Canceled
O49339,01-10-2024,V1,Food Corner 1,E1940,Pune,Veg,264,Completed
O49487,01-10-2024,V5,Food Corner 5,E1943,Pune,Non-Veg,276,Completed
O49720,01-10-2024,V3,Food Corner 3,E1948,Pune,Non-Veg,180,Completed
O49955,01-10-2024,V5,Food Corner 5,E1953,Delhi,Non-Veg,124,Completed
O50005,01-10-2024,V5,Food Corner 5,E1954,Hyderabad,Veg,276,Completed
O50051,01-10-2024,V2,Food Corner 2,E1955,Mumbai,Non-Veg,249,Canceled
O50147,01-10-2024,V2,Food Corner 2,E1957,Hyderabad,Non-Veg,239,Canceled
O50339,01-10-2024,V1,Food Corner 1,E1961,Delhi,Non-Veg,248,Canceled
O50386,01-10-2024,V5,Food Corner 5,E1962,Hyderabad,Non-Veg,108,Canceled
O50665,01-10-2024,V3,Food Corner 3,E1968,Chennai,Veg,264,Completed
O50712,01-10-2024,V1,Food Corner 1,E1969,Pune,Non-Veg,184,Canceled
O50995,01-10-2024,V2,Food Corner 2,E1975,Kolkata,Non-Veg,155,Completed
O51042,01-10-2024,V1,Food Corner 1,E1976,Ahmedabad,Non-Veg,278,Completed
O51090,01-10-2024,V4,Food Corner 4,E1977,Chennai,Veg,140,Completed
O51182,01-10-2024,V2,Food Corner 2,E1979,Lucknow,Veg,144,Completed
O51230,01-10-2024,V2,Food Corner 2,E1980,Hyderabad,Veg,167,Canceled
O51421,01-10-2024,V4,Food Corner 4,E1984,Bangalore,Veg,286,Completed
O51468,01-10-2024,V4,Food Corner 4,E1985,Hyderabad,Veg,282,Completed
O51703,01-10-2024,V3,Food Corner 3,E1990,Hyderabad,Veg,115,Completed
O51747,01-10-2024,V3,Food Corner 3,E1991,Mumbai,Veg,262,Canceled
O51841,01-10-2024,V2,Food Corner 2,E1993,Jaipur,Non-Veg,261,Completed
O51988,01-10-2024,V3,Food Corner 3,E1996,Pune,Veg,104,Canceled
O5052,02-10-2024,V4,Food Corner 4,E1001,Delhi,Non-Veg,191,Canceled
O5147,02-10-2024,V2,Food Corner 2,E1003,Chennai,Veg,179,Completed
O5374,02-10-2024,V2,Food Corner 2,E1008,Hyderabad,Veg,240,Completed
O5568,02-10-2024,V2,Food Corner 2,E1012,Jaipur,Veg,110,Completed
O5705,02-10-2024,V2,Food Corner 2,E1015,Chennai,Veg,184,Canceled
O5892,02-10-2024,V1,Food Corner 1,E1019,Lucknow,Non-Veg,139,Canceled
O5988,02-10-2024,V3,Food Corner 3,E1021,Bangalore,Non-Veg,241,Canceled
O6086,02-10-2024,V5,Food Corner 5,E1023,Kolkata,Veg,102,Canceled
O6133,02-10-2024,V2,Food Corner 2,E1024,Chennai,Non-Veg,179,Completed
O6177,02-10-2024,V5,Food Corner 5,E1025,Mumbai,Non-Veg,248,Completed
O6224,02-10-2024,V3,Food Corner 3,E1026,Lucknow,Non-Veg,210,Completed
O6271,02-10-2024,V5,Food Corner 5,E1027,Kolkata,Veg,298,Canceled
O6362,02-10-2024,V3,Food Corner 3,E1029,Pune,Veg,141,Canceled
O6408,02-10-2024,V5,Food Corner 5,E1030,Chennai,Veg,284,Canceled
O6456,02-10-2024,V3,Food Corner 3,E1031,Mumbai,Non-Veg,222,Completed
O6553,02-10-2024,V3,Food Corner 3,E1033,Pune,Non-Veg,155,Completed
O6702,02-10-2024,V3,Food Corner 3,E1036,Bangalore,Veg,115,Completed
O6982,02-10-2024,V3,Food Corner 3,E1042,Pune,Veg,278,Canceled
O7077,02-10-2024,V5,Food Corner 5,E1044,Chennai,Veg,155,Completed
O7305,02-10-2024,V4,Food Corner 4,E1049,Chennai,Non-Veg,269,Completed
O7405,02-10-2024,V5,Food Corner 5,E1051,Ahmedabad,Veg,131,Canceled
O7541,02-10-2024,V3,Food Corner 3,E1054,Pune,Non-Veg,285,Canceled
O7688,02-10-2024,V5,Food Corner 5,E1057,Jaipur,Veg,214,Canceled
O7783,02-10-2024,V4,Food Corner 4,E1059,Jaipur,Veg,148,Canceled
O7831,02-10-2024,V3,Food Corner 3,E1060,Hyderabad,Non-Veg,209,Canceled
O7872,02-10-2024,V4,Food Corner 4,E1061,Ahmedabad,Non-Veg,246,Completed
O7921,02-10-2024,V1,Food Corner 1,E1062,Mumbai,Non-Veg,149,Completed
O8017,02-10-2024,V1,Food Corner 1,E1064,Chennai,Veg,239,Canceled
O8063,02-10-2024,V3,Food Corner 3,E1065,Jaipur,Veg,299,Completed
O8446,02-10-2024,V5,Food Corner 5,E1073,Lucknow,Veg,158,Canceled
O8918,02-10-2024,V5,Food Corner 5,E1083,Kolkata,Non-Veg,184,Completed
O8964,02-10-2024,V1,Food Corner 1,E1084,Lucknow,Veg,190,Completed
O9012,02-10-2024,V2,Food Corner 2,E1085,Jaipur,Veg,124,Completed
O9104,02-10-2024,V2,Food Corner 2,E1087,Chennai,Non-Veg,246,Canceled
O9245,02-10-2024,V4,Food Corner 4,E1090,Chennai,Veg,132,Canceled
O9387,02-10-2024,V2,Food Corner 2,E1093,Lucknow,Non-Veg,132,Completed
O9436,02-10-2024,V3,Food Corner 3,E1094,Hyderabad,Veg,140,Completed
O9624,02-10-2024,V1,Food Corner 1,E1098,Lucknow,Non-Veg,270,Completed
O9719,02-10-2024,V2,Food Corner 2,E1100,Delhi,Veg,116,Completed
O9763,02-10-2024,V3,Food Corner 3,E1101,Bangalore,Non-Veg,287,Canceled
O9860,02-10-2024,V1,Food Corner 1,E1103,Ahmedabad,Non-Veg,132,Canceled
O9949,02-10-2024,V5,Food Corner 5,E1105,Hyderabad,Non-Veg,232,Canceled
O10047,02-10-2024,V1,Food Corner 1,E1107,Pune,Veg,153,Completed
O10238,02-10-2024,V3,Food Corner 3,E1111,Delhi,Veg,143,Canceled
O10519,02-10-2024,V2,Food Corner 2,E1117,Jaipur,Veg,291,Canceled
O10706,02-10-2024,V3,Food Corner 3,E1121,Chennai,Veg,251,Canceled
O10987,02-10-2024,V3,Food Corner 3,E1127,Mumbai,Veg,209,Completed
O11080,02-10-2024,V5,Food Corner 5,E1129,Lucknow,Non-Veg,106,Canceled
O11223,02-10-2024,V1,Food Corner 1,E1132,Kolkata,Non-Veg,193,Completed
O11268,02-10-2024,V5,Food Corner 5,E1133,Bangalore,Veg,104,Completed
O11358,02-10-2024,V2,Food Corner 2,E1135,Jaipur,Non-Veg,171,Canceled
O11550,02-10-2024,V5,Food Corner 5,E1139,Mumbai,Veg,119,Canceled
O11648,02-10-2024,V4,Food Corner 4,E1141,Lucknow,Non-Veg,112,Completed
O11973,02-10-2024,V5,Food Corner 5,E1148,Jaipur,Non-Veg,276,Canceled
O12020,02-10-2024,V2,Food Corner 2,E1149,Ahmedabad,Non-Veg,106,Canceled
O12106,02-10-2024,V5,Food Corner 5,E1151,Mumbai,Veg,212,Canceled
O12198,02-10-2024,V5,Food Corner 5,E1153,Kolkata,Non-Veg,142,Completed
O12245,02-10-2024,V5,Food Corner 5,E1154,Pune,Veg,170,Canceled
O12290,02-10-2024,V5,Food Corner 5,E1155,Chennai,Veg,208,Completed
O12671,02-10-2024,V2,Food Corner 2,E1163,Chennai,Veg,186,Completed
O12859,02-10-2024,V1,Food Corner 1,E1167,Lucknow,Veg,176,Completed
O12950,02-10-2024,V2,Food Corner 2,E1169,Bangalore,Veg,189,Canceled
O12997,02-10-2024,V2,Food Corner 2,E1170,Bangalore,Veg,256,Completed
O13096,02-10-2024,V4,Food Corner 4,E1172,Bangalore,Veg,182,Canceled
O13140,02-10-2024,V1,Food Corner 1,E1173,Bangalore,Veg,240,Completed
O13372,02-10-2024,V3,Food Corner 3,E1178,Ahmedabad,Non-Veg,100,Completed
O13562,02-10-2024,V1,Food Corner 1,E1182,Bangalore,Veg,285,Canceled
O13612,02-10-2024,V1,Food Corner 1,E1183,Kolkata,Veg,196,Canceled
O13750,02-10-2024,V3,Food Corner 3,E1186,Bangalore,Non-Veg,281,Completed
O13793,02-10-2024,V5,Food Corner 5,E1187,Jaipur,Non-Veg,146,Completed
O13886,02-10-2024,V5,Food Corner 5,E1189,Ahmedabad,Non-Veg,125,Completed
O14272,02-10-2024,V5,Food Corner 5,E1197,Kolkata,Veg,220,Completed
O14411,02-10-2024,V2,Food Corner 2,E1200,Hyderabad,Non-Veg,212,Completed
O14458,02-10-2024,V1,Food Corner 1,E1201,Hyderabad,Non-Veg,137,Completed
O14647,02-10-2024,V1,Food Corner 1,E1205,Ahmedabad,Non-Veg,102,Canceled
O14740,02-10-2024,V5,Food Corner 5,E1207,Chennai,Veg,169,Canceled
O14837,02-10-2024,V2,Food Corner 2,E1209,Lucknow,Non-Veg,143,Canceled
O15266,02-10-2024,V5,Food Corner 5,E1218,Kolkata,Veg,217,Completed
O15457,02-10-2024,V4,Food Corner 4,E1222,Chennai,Veg,118,Completed
O15694,02-10-2024,V4,Food Corner 4,E1227,Chennai,Non-Veg,237,Canceled
O15739,02-10-2024,V4,Food Corner 4,E1228,Lucknow,Non-Veg,152,Completed
O15825,02-10-2024,V4,Food Corner 4,E1230,Hyderabad,Veg,113,Canceled
O16016,02-10-2024,V3,Food Corner 3,E1234,Ahmedabad,Veg,112,Completed
O16109,02-10-2024,V1,Food Corner 1,E1236,Lucknow,Non-Veg,126,Completed
O16203,02-10-2024,V5,Food Corner 5,E1238,Bangalore,Non-Veg,106,Canceled
O16396,02-10-2024,V3,Food Corner 3,E1242,Jaipur,Veg,220,Canceled
O16533,02-10-2024,V5,Food Corner 5,E1245,Jaipur,Non-Veg,164,Completed
O16578,02-10-2024,V1,Food Corner 1,E1246,Chennai,Veg,156,Completed
O16673,02-10-2024,V3,Food Corner 3,E1248,Delhi,Veg,222,Completed
O16716,02-10-2024,V1,Food Corner 1,E1249,Ahmedabad,Veg,104,Canceled
O16764,02-10-2024,V2,Food Corner 2,E1250,Bangalore,Veg,280,Canceled
O16857,02-10-2024,V1,Food Corner 1,E1252,Hyderabad,Veg,122,Canceled
O16952,02-10-2024,V4,Food Corner 4,E1254,Chennai,Non-Veg,256,Canceled
O16997,02-10-2024,V2,Food Corner 2,E1255,Lucknow,Veg,215,Canceled
O17136,02-10-2024,V4,Food Corner 4,E1258,Bangalore,Veg,157,Completed
O17184,02-10-2024,V4,Food Corner 4,E1259,Bangalore,Non-Veg,201,Canceled
O17419,02-10-2024,V1,Food Corner 1,E1264,Pune,Veg,167,Canceled
O17516,02-10-2024,V3,Food Corner 3,E1266,Delhi,Veg,238,Completed
O17663,02-10-2024,V4,Food Corner 4,E1269,Pune,Veg,115,Canceled
O17902,02-10-2024,V2,Food Corner 2,E1274,Bangalore,Veg,294,Canceled
O17947,02-10-2024,V1,Food Corner 1,E1275,Bangalore,Non-Veg,127,Completed
O17994,02-10-2024,V3,Food Corner 3,E1276,Delhi,Non-Veg,197,Canceled
O18090,02-10-2024,V1,Food Corner 1,E1278,Pune,Non-Veg,164,Canceled
O18232,02-10-2024,V5,Food Corner 5,E1281,Mumbai,Non-Veg,104,Canceled
O18279,02-10-2024,V2,Food Corner 2,E1282,Mumbai,Veg,124,Canceled
O18369,02-10-2024,V2,Food Corner 2,E1284,Chennai,Non-Veg,102,Completed
O18417,02-10-2024,V4,Food Corner 4,E1285,Pune,Non-Veg,129,Canceled
O18465,02-10-2024,V5,Food Corner 5,E1286,Ahmedabad,Veg,286,Canceled
O18510,02-10-2024,V4,Food Corner 4,E1287,Bangalore,Non-Veg,215,Canceled
O18604,02-10-2024,V4,Food Corner 4,E1289,Pune,Veg,158,Completed
O18702,02-10-2024,V3,Food Corner 3,E1291,Bangalore,Non-Veg,220,Canceled
O18749,02-10-2024,V3,Food Corner 3,E1292,Kolkata,Non-Veg,284,Completed
O18983,02-10-2024,V1,Food Corner 1,E1297,Mumbai,Veg,196,Canceled
O19029,02-10-2024,V2,Food Corner 2,E1298,Kolkata,Veg,168,Completed
O19265,02-10-2024,V2,Food Corner 2,E1303,Pune,Non-Veg,274,Completed
O19313,02-10-2024,V4,Food Corner 4,E1304,Lucknow,Non-Veg,232,Completed
O19407,02-10-2024,V3,Food Corner 3,E1306,Chennai,Non-Veg,136,Completed
O19503,02-10-2024,V1,Food Corner 1,E1308,Ahmedabad,Veg,110,Canceled
O19598,02-10-2024,V5,Food Corner 5,E1310,Chennai,Veg,210,Completed
O19740,02-10-2024,V5,Food Corner 5,E1313,Chennai,Non-Veg,119,Completed
O19787,02-10-2024,V4,Food Corner 4,E1314,Mumbai,Non-Veg,116,Canceled
O19883,02-10-2024,V1,Food Corner 1,E1316,Lucknow,Non-Veg,291,Canceled
O19975,02-10-2024,V5,Food Corner 5,E1318,Hyderabad,Veg,140,Canceled
O20263,02-10-2024,V1,Food Corner 1,E1324,Delhi,Non-Veg,150,Completed
O20359,02-10-2024,V3,Food Corner 3,E1326,Jaipur,Veg,153,Canceled
O20455,02-10-2024,V5,Food Corner 5,E1328,Chennai,Non-Veg,184,Completed
O20550,02-10-2024,V2,Food Corner 2,E1330,Delhi,Non-Veg,147,Canceled
O20641,02-10-2024,V5,Food Corner 5,E1332,Kolkata,Non-Veg,272,Completed
O20686,02-10-2024,V1,Food Corner 1,E1333,Lucknow,Non-Veg,225,Canceled
O20736,02-10-2024,V4,Food Corner 4,E1334,Mumbai,Veg,138,Canceled
O20833,02-10-2024,V4,Food Corner 4,E1336,Pune,Non-Veg,284,Completed
O20926,02-10-2024,V1,Food Corner 1,E1338,Hyderabad,Non-Veg,261,Canceled
O21018,02-10-2024,V3,Food Corner 3,E1340,Delhi,Non-Veg,128,Completed
O21066,02-10-2024,V5,Food Corner 5,E1341,Mumbai,Non-Veg,227,Canceled
O21158,02-10-2024,V3,Food Corner 3,E1343,Bangalore,Veg,114,Canceled
O21390,02-10-2024,V5,Food Corner 5,E1348,Chennai,Non-Veg,266,Completed
O21485,02-10-2024,V3,Food Corner 3,E1350,Pune,Non-Veg,207,Canceled
O21719,02-10-2024,V5,Food Corner 5,E1355,Pune,Non-Veg,233,Completed
O22054,02-10-2024,V3,Food Corner 3,E1362,Kolkata,Non-Veg,142,Canceled
O22098,02-10-2024,V4,Food Corner 4,E1363,Pune,Veg,116,Canceled
O22278,02-10-2024,V2,Food Corner 2,E1367,Lucknow,Veg,206,Canceled
O22369,02-10-2024,V3,Food Corner 3,E1369,Chennai,Non-Veg,225,Canceled
O22414,02-10-2024,V4,Food Corner 4,E1370,Hyderabad,Non-Veg,154,Canceled
O22930,02-10-2024,V1,Food Corner 1,E1381,Chennai,Veg,300,Completed
O23223,02-10-2024,V3,Food Corner 3,E1387,Pune,Veg,192,Completed
O23318,02-10-2024,V2,Food Corner 2,E1389,Bangalore,Veg,279,Canceled
O23363,02-10-2024,V1,Food Corner 1,E1390,Chennai,Non-Veg,163,Canceled
O23505,02-10-2024,V4,Food Corner 4,E1393,Mumbai,Non-Veg,277,Canceled
O23641,02-10-2024,V3,Food Corner 3,E1396,Kolkata,Veg,256,Canceled
O23691,02-10-2024,V5,Food Corner 5,E1397,Mumbai,Veg,212,Completed
O23784,02-10-2024,V5,Food Corner 5,E1399,Delhi,Non-Veg,184,Completed
O23831,02-10-2024,V5,Food Corner 5,E1400,Ahmedabad,Non-Veg,168,Completed
O23927,02-10-2024,V1,Food Corner 1,E1402,Hyderabad,Veg,125,Completed
O23974,02-10-2024,V1,Food Corner 1,E1403,Mumbai,Non-Veg,300,Completed
O24022,02-10-2024,V1,Food Corner 1,E1404,Pune,Non-Veg,241,Canceled
O24070,02-10-2024,V4,Food Corner 4,E1405,Bangalore,Veg,222,Canceled
O24211,02-10-2024,V1,Food Corner 1,E1408,Ahmedabad,Veg,232,Completed
O24593,02-10-2024,V2,Food Corner 2,E1416,Chennai,Veg,257,Canceled
O24640,02-10-2024,V3,Food Corner 3,E1417,Chennai,Non-Veg,110,Completed
O24830,02-10-2024,V1,Food Corner 1,E1421,Jaipur,Non-Veg,137,Completed
O25069,02-10-2024,V4,Food Corner 4,E1426,Mumbai,Non-Veg,161,Canceled
O25112,02-10-2024,V5,Food Corner 5,E1427,Chennai,Non-Veg,101,Canceled
O25298,02-10-2024,V1,Food Corner 1,E1431,Lucknow,Veg,219,Canceled
O25343,02-10-2024,V3,Food Corner 3,E1432,Kolkata,Veg,130,Canceled
O25537,02-10-2024,V4,Food Corner 4,E1436,Kolkata,Non-Veg,228,Completed
O25674,02-10-2024,V4,Food Corner 4,E1439,Jaipur,Non-Veg,135,Canceled
O25814,02-10-2024,V2,Food Corner 2,E1442,Bangalore,Non-Veg,172,Completed
O25863,02-10-2024,V3,Food Corner 3,E1443,Pune,Veg,239,Completed
O26335,02-10-2024,V5,Food Corner 5,E1453,Hyderabad,Veg,116,Completed
O26429,02-10-2024,V1,Food Corner 1,E1455,Mumbai,Veg,126,Canceled
O26571,02-10-2024,V4,Food Corner 4,E1458,Delhi,Veg,193,Completed
O26807,02-10-2024,V2,Food Corner 2,E1463,Chennai,Non-Veg,228,Canceled
O26907,02-10-2024,V5,Food Corner 5,E1465,Chennai,Non-Veg,153,Completed
O27005,02-10-2024,V1,Food Corner 1,E1467,Bangalore,Veg,175,Canceled
O27096,02-10-2024,V1,Food Corner 1,E1469,Jaipur,Veg,111,Canceled
O27240,02-10-2024,V4,Food Corner 4,E1472,Delhi,Non-Veg,173,Canceled
O27288,02-10-2024,V2,Food Corner 2,E1473,Delhi,Non-Veg,125,Canceled
O27383,02-10-2024,V1,Food Corner 1,E1475,Hyderabad,Non-Veg,128,Canceled
O27576,02-10-2024,V2,Food Corner 2,E1479,Hyderabad,Veg,276,Canceled
O27861,02-10-2024,V3,Food Corner 3,E1485,Chennai,Non-Veg,160,Canceled
O27908,02-10-2024,V4,Food Corner 4,E1486,Mumbai,Veg,167,Canceled
O27955,02-10-2024,V5,Food Corner 5,E1487,Jaipur,Veg,121,Completed
O28048,02-10-2024,V4,Food Corner 4,E1489,Pune,Non-Veg,173,Canceled
O28237,02-10-2024,V5,Food Corner 5,E1493,Ahmedabad,Veg,203,Completed
O28280,02-10-2024,V3,Food Corner 3,E1494,Pune,Non-Veg,165,Canceled
O28327,02-10-2024,V1,Food Corner 1,E1495,Ahmedabad,Veg,194,Completed
O28375,02-10-2024,V3,Food Corner 3,E1496,Lucknow,Veg,166,Completed
O28469,02-10-2024,V2,Food Corner 2,E1498,Pune,Non-Veg,174,Completed
O28519,02-10-2024,V3,Food Corner 3,E1499,Chennai,Non-Veg,156,Canceled
O28561,02-10-2024,V3,Food Corner 3,E1500,Hyderabad,Non-Veg,209,Canceled
O28706,02-10-2024,V4,Food Corner 4,E1503,Pune,Non-Veg,258,Completed
O28755,02-10-2024,V3,Food Corner 3,E1504,Delhi,Non-Veg,130,Completed
O28937,02-10-2024,V5,Food Corner 5,E1508,Pune,Veg,245,Canceled
O29079,02-10-2024,V3,Food Corner 3,E1511,Pune,Veg,296,Canceled
O29316,02-10-2024,V1,Food Corner 1,E1516,Pune,Non-Veg,194,Completed
O29364,02-10-2024,V1,Food Corner 1,E1517,Ahmedabad,Veg,143,Canceled
O29457,02-10-2024,V1,Food Corner 1,E1519,Hyderabad,Non-Veg,221,Completed
O29504,02-10-2024,V1,Food Corner 1,E1520,Hyderabad,Veg,192,Completed
O29742,02-10-2024,V5,Food Corner 5,E1525,Pune,Non-Veg,288,Completed
O29831,02-10-2024,V1,Food Corner 1,E1527,Jaipur,Veg,266,Canceled
O29878,02-10-2024,V2,Food Corner 2,E1528,Chennai,Non-Veg,255,Completed
O30018,02-10-2024,V4,Food Corner 4,E1531,Kolkata,Veg,174,Canceled
O30114,02-10-2024,V4,Food Corner 4,E1533,Lucknow,Veg,215,Completed
O30211,02-10-2024,V2,Food Corner 2,E1535,Pune,Veg,230,Canceled
O30349,02-10-2024,V1,Food Corner 1,E1538,Lucknow,Non-Veg,177,Completed
O30446,02-10-2024,V4,Food Corner 4,E1540,Bangalore,Non-Veg,125,Completed
O30585,02-10-2024,V1,Food Corner 1,E1543,Hyderabad,Non-Veg,166,Canceled
O31138,02-10-2024,V2,Food Corner 2,E1555,Jaipur,Veg,210,Completed
O31329,02-10-2024,V4,Food Corner 4,E1559,Chennai,Non-Veg,229,Completed
O31422,02-10-2024,V4,Food Corner 4,E1561,Bangalore,Non-Veg,156,Canceled
O31474,02-10-2024,V3,Food Corner 3,E1562,Lucknow,Non-Veg,194,Completed
O31706,02-10-2024,V1,Food Corner 1,E1567,Kolkata,Non-Veg,132,Completed
O32278,02-10-2024,V5,Food Corner 5,E1579,Ahmedabad,Veg,160,Completed
O32326,02-10-2024,V3,Food Corner 3,E1580,Kolkata,Non-Veg,293,Completed
O32560,02-10-2024,V1,Food Corner 1,E1585,Delhi,Non-Veg,168,Completed
O32705,02-10-2024,V2,Food Corner 2,E1588,Chennai,Non-Veg,251,Canceled
O32755,02-10-2024,V1,Food Corner 1,E1589,Jaipur,Veg,206,Canceled
O32989,02-10-2024,V1,Food Corner 1,E1594,Hyderabad,Non-Veg,216,Completed
O33086,02-10-2024,V5,Food Corner 5,E1596,Pune,Veg,117,Completed
O33133,02-10-2024,V2,Food Corner 2,E1597,Delhi,Non-Veg,193,Completed
O33182,02-10-2024,V5,Food Corner 5,E1598,Mumbai,Veg,237,Completed
O33229,02-10-2024,V2,Food Corner 2,E1599,Bangalore,Veg,176,Canceled
O33464,02-10-2024,V1,Food Corner 1,E1604,Jaipur,Non-Veg,272,Completed
O33602,02-10-2024,V4,Food Corner 4,E1607,Jaipur,Veg,139,Completed
O33700,02-10-2024,V2,Food Corner 2,E1609,Lucknow,Non-Veg,265,Canceled
O33888,02-10-2024,V2,Food Corner 2,E1613,Mumbai,Non-Veg,185,Completed
O34075,02-10-2024,V2,Food Corner 2,E1617,Pune,Veg,105,Completed
O34126,02-10-2024,V3,Food Corner 3,E1618,Lucknow,Veg,217,Canceled
O34221,02-10-2024,V1,Food Corner 1,E1620,Bangalore,Veg,277,Canceled
O34270,02-10-2024,V2,Food Corner 2,E1621,Bangalore,Veg,273,Canceled
O34605,02-10-2024,V3,Food Corner 3,E1628,Chennai,Veg,130,Canceled
O34654,02-10-2024,V2,Food Corner 2,E1629,Kolkata,Veg,172,Completed
O34846,02-10-2024,V3,Food Corner 3,E1633,Delhi,Non-Veg,298,Canceled
